İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Kahramanmaraş,Ekinözü,Çiftlikköy,37.45,"Barınma (Çadır, konteyner gibi)",,,05395528328,,,,,,,13/02/23 16:47,"nüfus 400. 100 kadar hayvan için büyük çadır lazım. hasarlı binalar var
"
Adıyaman,Kahta,Eceler,50.27,"Gıda (ekmek,su,paketli gıda)",,,,,,,,,,15/02/23 16:48,nüfus 250. bütün köy çadırda kalıyor. nakit paraya ihtiyaçları var. ekmek alamıyolar. günlük 100 ekmek ihtiyaçları var. 
Adıyaman,Kahta,Dumlu,50.25,,,,,,,,,,0,15/02/23 16:45,300 nüfus var. 2-3 aile gelmiş. binaların tamamı hasarlı.  ihtiyaç yok.
Kahramanmaraş,Ekinözü,Çiftlikkale,39.95,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,0,24/04/65 13:04,nüfus 500. ilaç yardımı hiç ulaşmadı çeşitli ilaca ihtiyaç var. yıkılan bina yok ama çoğu hasarlı. içme suyu ve normal su yok. normal araç var erzak taşımak için araç yok.
Kahramanmaraş,Elbistan,Çalış,42.33,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05414967848,,450,,,100,0,13/02/23 17:41,
Adıyaman,Kahta,Doluca,27.66,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,17,15/02/23 16:41,17 yaralı var. kalan binaların hepsi hasarlı. 50 nüfus gelmiş yaklaşık 900 nüfus var. 10 çadır ve su ihtiyacı var.
Kahramanmaraş,Ekinözü,Ambar,34.65,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,05437883394,,,,,,0,15/02/23 16:38,"nüfus 350.20 tane hasarlı bina var, hayvanlar için kalacak yer yok
"
Adıyaman,Kahta,Dikenli,48.51,,,,,,,,,,0,15/02/23 16:38,"120 nüfusken, yaklaşık 100 nüfus gelmiş. ihtiyaç yok."
Kahramanmaraş,Elbistan,Akbayır,60.67,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05444648185,,300,,,,10,13/02/23 16:24,
Kahramamaraş,Onikişubat,Fatmalı,28.25,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05336216568,,,6500,,,,13/02/23 16:37,900 kişi için çadır ihtiyacı
Adıyaman,Kahta,Dardoğan,13.88,"Isınma (El sobası, battaniye)",,,,,,,,45,25,15/02/23 16:30,
Kahramanmaraş,Ekinözü,Altunyaprak,42.66,"Gıda (ekmek,su,paketli gıda)",,,05423374193,,,,,,0,15/02/23 16:33,"nüfus 300. bir haftalık gıda var. çöken yok ama çokça hasarlı bina var. temizlik için su yok içme su var. yollar karlı 4*4 araçlarla ulaşım sağlanabilir.
"
Kahramanmaraş,Onikişubat,Dönüklü,38.96,"Gıda (ekmek,su,paketli gıda)",,,05309211615,,,35000,,,84,14/02/23 16:35,"1200 kişi için çadır ihtiyacı
"
Kahramanmaraş,Onikişubat,Döngele,30.51,,,,05057416406,,,6000,,,3,15/02/23 16:34,700 kişi için çadır ihtiyacı
Kahramanmaraş,Onikişubat,Çamlıca,22.80,"Gıda (ekmek,su,paketli gıda)",,,05373329418,,,100,,,4,15/02/23 16:32,"hasta için glutensiz yiyecek
15 aile için çadır ihtiyacı"
Kahramanmaraş,Ekinözü,Alişar,24.78,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05396494193,,,,,,6,15/02/23 15:51,"nüfus 700. çokça arama aldıkları ama yardım edilmediğini söylendi. hayvanları koyacak yer yok ağıllar yıkılmış, yollar buzlu ama bir şekilde ulaşım sağlanıyor"
Kahramanmaraş,Onikişubat,Beşbağlar,16.48,,,,05057041390,,,380,,,,15/02/23 16:31,15 aile için çadır ihtiyacı
Kahramanmaraş,Onikişubat,Ayşepınarı,26.39,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05357412162,,,700,,,,14/02/23 16:29,20 aile için çadır ihtiyacı
Kahramanmaraş,Nurhak,Pınarbaşı,52.33,,,,05415738779,,,,,,380,13/02/23 15:46,temizlik malzemesi gerekli.
Kahramanmaraş,Onikişubat,Yaylaüstü Avgasır,31.73,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05309211615,,,,,150,,15/02/23 16:27,10 aile için çadır ihtiyacı
Kahramanmaraş,Nurhak,Kullar,64.33,Tıbbi yardım malzemeleri,"Hijyen ve sağlık( Ped, bebek be",Diğer,,,,,,,845,1676292180000,2950 nüfus. temizlik malzemesi gerekli.
Kahramanmaraş,Nurhak,Karşıyaka,63.20,,,,,,,,,,550,1676292000000,"güncel nüfus 1000. hastalar, bebekler tahliye edildi. temizlik malzemesi, seyyar tuvalet, hijyen ürünleri gerekli."
Kahramanmaraş,Nurhak,Eskiköy,57.74,,,,05352032616,,,,,,70,1676291760000,güncel nüfus 400. 
Kahramanmaraş,Nurhak,Biçin,52.95,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,,,,,,,,8,1676291520000,güncel nüfus 100. 3 çadır ihtiyacı. astım ilacı ihtiyacı var.
Kahramanmaraş,Çağlayancerit,Boylu,37.06,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,,,,,,10,1676290860000,yolların bi kısmı açık bi kısmı açılıyor. güncel nüfus 1000. 20 çadır ihtiyacı.
Kahramanmaraş,Göksun,Esenköy,48.07,"Hijyen ve sağlık( Ped, bebek be","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,1,1676381400000,"güncel nüfus 500. 30 çadır ihtiyacı var. iç çamaşırı, temizlik malzemesi, hijyenik ped ihtiyaçları acil. "
Kahramanmaraş,Çağlayancerit,Büyükdamlar,42.24,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,1,1676290680000,"güncel nüfus 25, 5 çadır ihtiyacı var."
Kahramanmaraş,Çağlayancerit,Aksu,48.26,,,,,,,,,,,1676289720000,"güncel nüfus 2000. giyece, y,yecek karşılanıyor, çadır ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,Yusufhacılı,30.56,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,21,1676462520000,nüfus 2000.
Kahramanmaraş,Pazarcık,Yiğitler,65.65,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,,,120,6,1676461980000,"500 küçükbaş, 500 büyükbaş var. 465'ten 600'e çıkmış nüfus."
Kahramanmaraş,Dulkadiroğlu,Yenişehir,24.85,,,,,,,,,,,1676462280000,"nüfus 7000. ilçeymiş genel olarak yardım gelmiş
"
Kahramanmaraş,Dulkadiroğlu,Ulutaş,25.88,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05379869383,,,,,,25,1676461980000,nüfus 1000.
Kahramanmaraş,Pazarcık,Yeşilkent,58.12,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",05438068323,,,,,26,9,1676460120000,"küçükbaş 400, büyükbaş 6 mevcutta. toplam 8 telef. yıkılanların arasında ahır var. nüfus 90'dan 300 üzerine çıkmış. "
Kahramanmaraş,Göksun,Elmalı,30.58,"Gıda (ekmek,su,paketli gıda)",,,05327122404,,,,,,19,1676381880000,güncel nüfus 30. kuru gıda ve su gerekli. elektrik su yok
Kahramanmaraş,Dulkadiroğlu,Tevekkeli,38.52,,,,,,,,,,70,1676461500000,"nüfus 600 yıkılan bina sayısı bilinmiyor 70 tahmini. su patlamış yıkılan binalarda o tamir edilirse yıkılmayan binalara su verilebilir 

"
Kahramanmaraş,Göksun,Doğankonak,63.04,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,2,1676382600000,"güncel nüfus 100. bakliyat, kuru gıda, yağ 4 evlik gerekli. ayakkabı mont, kışlık kıyafet yetişkin gerekli. "
Kahramanmaraş,Göksun,Çamdere,44.17,"Gıda (ekmek,su,paketli gıda)",,,,,,,,,6,1676382000000,"güncel nüfus 180. çadır ihtiyacı 20. bakliyat, kuru gıda, yağ ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,Sarıkaya,24.33,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05379869383,,,,,,0,15/02/23 14:43,nüfus 1000.
Kahramanmaraş,Göksun,Bozhüyük,49.47,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,,20,1676383920000,"güncel nüfus 600. kuru gıda, çay ihtiyacı var. odun ve kömür ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,Öksüzlü,39.96,"Barınma (Çadır, konteyner gibi)",,,,,,,,,,15/02/23 16:43,GÜNCEL EKSİK: çadır gelmiş 10 tane aparatları eksik çıkmış. Kuramadıkları olmuş. Çadır gelirken kurabilecek birileri de olsa dedi.Su sorunu var. yıkanamadık dedi.Yüzeye bir kaç boruyla su verilebilir.ınsanlar ordan alıp ihtiyaçlarını görürler.Tuvalet sorun dedi.Odun kömür acil ihtiyaç diğerleri var     ////////     50-60. gidenler dönerse 100'ü bulur.  bir tane oturulacak bina yokmuş. elektrik ve su varmış ama sık sık kesiliyormuş. seyyar tuvalet ve banyo çadır getiriyorlar ama kurmayı bilmedikleri için kuramıyorlar.
Kahramanmaraş,Göksun,Bozarmutlu,39.46,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,1,1676380200000,"güncel nüfus 200. çadır ihtiyacı 45. bakliyat, yağ, şeker, 50 battaniye gerekli. elektrik su yok"
Kahramanmaraş,Dulkadiroğlu,Menderes,25.01,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,,15/02/23 16:54,GÜNCEL EKSİK: Çadır battaniye odun kömür kuru gıda     //////  nüfus bilinmiyor.  yıkılan bina sayısı bilinmiyor ancak çok fazla. Telef olan hayvan sayısı bilinmiyor . Elektrik hatları koptuğu için bölgeye elektrik verilmemeli! ve yollar kapalı olduğu için yardımlar ulaşmıyormuş
Kahramanmaraş,Dulkadiroğlu,Maksutuşağı,49.26,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,,3,1676460300000,nüfus 400
Kahramanmaraş,Dulkadiroğlu,Kuzucak,39.77,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05339650733,,,,,,70,1676460120000,nüfus 2000.
Kahramanmaraş,Dulkadiroğlu,Küpelikız,40.31,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,100,1676459940000,nüfus 450.
Kahramanmaraş,Pazarcık,Tetirlik,47.67,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05386793891,,,,,300,30,1676459940000,şu an ki nüfus 800. hasarlı bina sayısı bilinmiyor. baraj kartalkaya tarafındaki yol kapalı.
Kahramanmaraş,Göksun,Bahçelievler,39.80,"Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be","Isınma (El sobası, battaniye)",05428075340,,,,,,0,1676383200000,"güncel nüfus 70. çadır ihtiyacı 10. bakliyat, yağ, şeker gerekli. çocuk ve bebek kıyafetleri acil ihtiyaç. çocuk bezi ve yakacak da acil."
Kahramanmaraş,Dulkadiroğlu,Küçüknacar,35.15,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05339650733,,,,,,23,1676459700000,nüfus 1100 acil çadır
Kahramanmaraş,Pazarcık,Taşdemir,66.66,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05313763717,,,,,140,7,1676459700000,"550'den 650'ye nüfus artmış. 10 adet çadır ihtiyacı var. küçükbaş 300, büyükbaş 30 adet, telef yok."
Kahramanmaraş,Dulkadiroğlu,Kozludere,28.84,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,50,1676459580000,nüfus 1000.
Kahramanmaraş,Pazarcık,Sokumilyanlı,54.66,"Gıda (ekmek,su,paketli gıda)",,,,,,,,130,0,1676459220000,"şu an ki nüfus 250. çok az hasarlı yapı var. büyükbaş-küçükbaş telef yok, toplam 1300 tane. 
kuru gıda gerekli, her yer kapalı alamıyolar."
Kahramanmaraş,Dulkadiroğlu,Kemallı,26.70,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,0,1676459220000,"nüfus 1000.  25-30 bina oturulmaz halde
"
Kahramanmaraş,Dulkadiroğlu,Kazanlıpınar,39.37,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05339650733,,,,,,90,1676458920000,nüfus 200. 
Kahramanmaraş,Pazarcık,Sakarkaya,52.86,"Gıda (ekmek,su,paketli gıda)",,,,,,,,350,50,1676458860000,"nüfus 1500'den 2000'e çıkmış. 50 üzeri bina yıkılmış, hasarlı sayısı bilinmiyor. küçükbaş 1000 üzeri, büyükbaş 400-500 civarı, telef olanların sayısı bilinmiyor. acil su ihtiyacı."
Kahramanmaraş,Göksun,Arslanbey Çiftliği,35.57,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05304686322,,,,,,110,1676379000000,"güncel nüfus 300. çadır ihtiyacı 50. bakliyat,yağ, şeker,un, ayakkabı, mont eksik. hava çok soğukmuş, çadır yerine konteyner gönderebilirler mi dedi."
Kahramanmaraş,Dulkadiroğlu,Karataş,28.03,,,,,,,,,,,1676458500000,nüfus 100.
Kahramanmaraş,Pazarcık,Payamlıbağ,54.02,"Barınma (Çadır, konteyner gibi)",Diğer,"Gıda (ekmek,su,paketli gıda)",,,,,,195,100,1676458440000,şu an ki nüfus 400. kalan binalar ağır hasarlı. 2 yaralı.
Kahramanmaraş,Göksun,Apıklar,43.54,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,15,1676378400000,"Güncel nüfus 250. çadır ihtiyacı olan aile 20. bakliyat, ayakkabı, mont ihtiyacı var."
Kahramanmaraş,Dulkadiroğlu,"Kahramanmaraş, Dulkadiroğlu",14.65,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05379869383,,,,,,10,1676458200000,nüfus 1200.
Kahramanmaraş,Göksun,Altınoba,62.86,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,1676377800000,"güncel nüfus:50. çadır ihtiyacı olan aile 15. bakliyat,şeker,yağ, kuru gıda ve ayakkabı,mont, kışlık kıyafet ihtiyacı var. bebek sayısı 2. "
Kahramanmaraş,Pazarcık,Nefsidoğanlı,46.59,,,,,,,,,,35,1676458140000,350'den 600'e nüfus artmış. binaların kalanının yarısında hasar bulunmakta.
Kahramanmaraş,Dulkadiroğlu,Kapıçam,38.52,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,30,1676458020000,"nüfus 250. yıkılan bina sayısı 30'dan fazla, telef olan hayvan sayısı 10'dan fazla. mahalle içinde bile ulaşım kötü
"
Malatya,Akçadağ,Eğin,27.08,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,05367428279,,,,,160,2,1676457420000,3000'e yakın nüfus var.
Kahramanmaraş,Göksun,Alıçlıbucak,42.82,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,4,1676384400000,"güncel nüfus 60. çadıra ihtiyacı olan aile sayısı 8. bakliyat, yağ, pirinç, bulgur, makarna ihtiyacı var. ayakkabı, mont, kışlık kıyafet ihtiyacı var. elektrik su yok"
Kahramanmaraş,Dulkadiroğlu,Halkaçayırı,48.51,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,6,1676457840000,
Kahramanmaraş,Dulkadiroğlu,Hacıeyüplü,26.36,"Barınma (Çadır, konteyner gibi)",,,,,,,,,10,1676457720000,nüfus 350.
Kahramanmaraş,Dulkadiroğlu,Gölllü,24.97,"Gıda (ekmek,su,paketli gıda)",,,,,,,,,5,1676456760000,"nüfus 4000. jandarma geliyor, hayırsever biri getirdi bez vs Kızılay gelmedi
"
Kahramanmaraş,Göksun,Ahmetçik,30.83,,,,05312979324,,,,,,12,1676376000000,"güncel nüfus 40. 7 aile için çadır gerekli. 40 kişilik erzak gerekli. ayakkabı, mont, kışlık kıyafetler gerekli. kaba yem ihtiyacı acil, doğum zamanıymış. hiç yem yokmuş köyde"
Kahramanmaraş,Dulkadiroğlu,,28.31,"Barınma (Çadır, konteyner gibi)",,,05379869383,,,,,,,1676456580000,
Kahramanmaraş,Dulkadiroğlu,Eskinarlı,48.16,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,,,1676455800000,
Kahramanmaraş,Dulkadiroğlu,Elmalar,36.28,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,100,1676455500000,"nüfus 7000. bir bölüme su gitmiyor , evlerin %85i oturulmaz durumda.
"
Kahramanmaraş,Dulkadiroğlu,Doğanlıkarahasan,43.83,,,,05309254840,,,,,,112,1676455200000,"Nüfus 600. diğer köylerden 150 kişi geldi. ilaçlar geliyor. obalarda  yıkım var en büyük ihtiyaç tuvalet ve temizlik malzemesi 
"
Kahramanmaraş,Dulkadiroğlu,Dereli,22.94,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05379869383,,,,,,1,1676454780000,"köy sağlam diye gelen çok olmuş. 10bin kişi olabilir dedi. Sağlıkçılar köye gelmiş. Kızılay'dan da arayan olmuş.
"
Kahramanmaraş,Dulkadiroğlu,Çokyaşar,35.18,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,1676453520000,nüfus 1000. yıkılan bina yok ama hepsi ağır hasarlı.
Kahramanmaraş,Dulkadiroğlu,Baydemirli,17.61,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,153,1676451720000,4200 nüfus. 100 civarı ölü var.
Kahramanmaraş,Dulkadiroğlu,Alibeyuşağı,44.11,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,,1676450460000,nüfus 800. telefon zor çekiyor.
Kahramanmaraş,Türkoğlu,Yolderesi,45.32,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05448042447,,,500,,,20,1676416620000,70 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Yeşilyurt,60.71,,,,,,,100,,,12,1676416500000,25 aile için çadır ihtiyacı var
Kahramanmaraş,Türkoğlu,Yeşilyöre,41.25,,,,,,,400,,,,1676416440000,30 aile çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Yenipınar,39.61,"Gıda (ekmek,su,paketli gıda)",,,05448042447,,,1200,,,,1676416380000,"şeker, pirinç, yağ ihtiyacı öncelik
100 aile için çadır ihtiyacı "
Kahramanmaraş,Türkoğlu,Yeniköy,48.73,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05327127792,,,200,,,,1676416200000,20 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Yavuzlar,38.21,,,,,,,,,,,1676416080000,"6 gündür çadır gitmemiş 
Çadır acil ihtiyaç (30 aile için)"
Kahramanmaraş,Türkoğlu,Uzunsöğüt,42.79,"Barınma (Çadır, konteyner gibi)",,,05448042447,,,200,,,,1676415840000,"odun kömür ihtiyacı var
40 aile için çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Tahtalıdedeler,45.01,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,05448042447,,,300,,,20,1676415600000,10 aile için çadır ihtiyacı
Kahramanmaraş,Türkoğlu,Pınarhüyük,45.86,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05366791026,,,600,,,60,1676415480000,"30 ailenin çadır ihtiyacı var
battanite, mat, hijyen ürünleri eksik 
"
Kahramanmaraş,Türkoğlu,Özbek,47.48,"Barınma (Çadır, konteyner gibi)",,,05366791026,,,250,,,35,1676415240000,40 kişilik çadır ihtiyacı var
Kahramanmaraş,Türkoğlu,Önsenhopuru,36.54,,,,,,,300,,,1,1676414940000,ihtiyaçları yok
Kahramanmaraş,Türkoğlu,Minehüyük,52.40,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05415182709,,,600,,,4,1676414700000,"hijyen ve gıda ürünleri eksik
50 kişilik çadır ihtiyacı"
Kahramanmaraş,Türkoğlu,Kumçatı,47.68,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,,,300,,,20,1676414400000,"bayan kıyaftei çok geldi daha fazlasına gerek yok büyük beden kıayfetler gerekliymiş
"
Kahramanmaraş,Türkoğlu,Kırmakaya,44.26,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,2400,,,15,1676414220000,"20 soba ihtiyaç
200 ailenin çadır ihtiyacı var"
Kahramanmaraş,Türkoğlu,Doluca,45.47,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,2800,,,15,1676412240000,100 ailenin çadır ihtiyacı var
Malatya,Battalgazi,Hacıyusuflar,14.66,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,90,,225,135,,0,1676404920000,"yardım ulaşmış ama çadır, gıda, yakıt ihtiyaçları var. toplam nüfus 450 kişi."
Malatya,Battalgazi,Hacıhaliloğluçiftliği,13.48,"Barınma (Çadır, konteyner gibi)",,,,200,,300,300,,0,1676404800000,yardım ulaşmış ama çadır ihtiyaçları var.
Malatya,Battalgazi,Gülümuşağı,23.17,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,5,,,20,,0,1676404680000,yardım hiç ulaşmamış. toplam nüfus 30-40 kişi.
Malatya,Battalgazi,Göller,11.77,"Isınma (El sobası, battaniye)",Diğer,,05398605178,100,,,50,,0,1676404380000,toplam nüfus 300 kişi. yardım ulaşmış ama acil yakıt ve kömür ihtiyaçları var.
Malatya,Battalgazi,Düzyol,29.72,,,,05365607464,40,,,50,,0,1676404260000,toplam nüfus 200 kişi. hasarlı bina sayısı belirlenemiyor. yardıma ihtiyaçları yok.
Adıyaman,Gerger,Yayladalı,56.47,"Gıda (ekmek,su,paketli gıda)",,,,10,15,30,8,2,16,1676403900000,
Malatya,Battalgazi,Çolaklı,19.93,,,,05354156280,30,,,60,,0,1676403720000,nüfus göçlerle 600-700 e ulaşmış. yardım isteğini afad1a iletmişler.
Adıyaman,Gerger,Yağmurlu,66.16,,,,,90,120,240,30,80,6,1676403840000,ihtiyaçları yok
Adıyaman,Gerger,Seyitmahmut,59.83,,,,,120,130,260,40,75,10,1676403720000,"ihtiyaçları yok
konteynır olabilirse iyi olur "
Adıyaman,Gerger,Ortaca,91.60,,,,,100,100,220,40,50,,1676403660000,ihtiyaçları yok
Malatya,Battalgazi,Çamurlu,8.61,"Gıda (ekmek,su,paketli gıda)",,,05303270019,,,,,,2,1676403540000,6000-7000 nüfus var. yardım ulaşmış ama hala ihtiyaç var.
Adıyaman,Gerger,Kütüklü,47.98,,,,,70,90,180,30,60,,1676403600000,ihtiyaçları yok
Adıyaman,Gerger,Kesertaş,60.81,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,50,60,120,20,45,,1676403480000,
Malatya,Battalgazi,Bulutlu,21.90,"Gıda (ekmek,su,paketli gıda)",,,05337637238,,,,,,0,1676403420000,nüfuse 160 kişi ama dışardan gelen insanlarla 1200 kişiye ulşamış. yardım ulaşmış ama hala ihtiyaç var.
Adıyaman,Gerger,Kaşyazı,72.57,,,,,220,120,250,50,100,,1676403360000,ihtiyaçları yok
Malatya,Battalgazi,Bulgurlu,11.22,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05426265429,600,,600,300,,0,1676403180000,yardım ulaşmış ama çadır ve gıda ihtiyaçları hala var.
Adıyaman,Gerger,Gürgenli,50.23,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,200,190,350,80,150,15,1676403240000,
Adıyaman,Gerger,Güngörmüş,51.72,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,80,100,200,50,60,15,1676403120000,
Malatya,Battalgazi,Boran,15.33,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05336085212,40,,160,300,,0,1676403060000,nüfus 500. yardım ulaşmış ama dışardan gelen göçten dolayı çadır ve gısa ihtiyaçları var.
Adıyaman,Gerger,Gündoğdu,55.15,"Barınma (Çadır, konteyner gibi)",,,,20,30,50,10,70,2,1676403000000,hasar tespiti yapılmış
